Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Vehicle Age
Honda,regular,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,45,50,2202,32055,10
Honda,regular,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,45,50,2202,29305,10
Honda,regular,212.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,47,49,2202,29605,8
Honda,regular,212.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,47,49,2202,32905,8
Honda,regular,212.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,47,49,2202,35955,8
Honda,regular,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,46,47,2202,39780,11
Honda,regular,278.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,28,18,2202,30775,10
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,21,2202,32270,10
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,32,21,2202,32550,10
Honda,regular,185.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,34,24,2202,23775,10
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,35,26,2202,26300,10
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,2202,30195,10
Honda,regular,185.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,34,24,2202,25450,10
Honda,regular,278.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,28,18,2202,32550,10
Honda,regular,189.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,26,2202,24665,10
Honda,regular,185.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,34,24,2202,25030,10
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,35,26,2202,30270,10
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,2202,25830,10
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,35,26,2202,28495,10
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,21,2202,30495,10
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,32,21,2202,30775,10
Honda,regular,185.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,34,24,2202,22105,10
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,2202,28420,10
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,21,2202,33630,10
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,35,26,2202,24625,10
Honda,regular,189.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,34,24,2202,23865,10
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,2202,22905,10
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,21,2202,32745,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,27,2202,28670,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,35,26,2202,26850,9
Honda,regular,189.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,26,2202,25065,9
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,21,2202,30745,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,27,2202,27380,9
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,21,2202,34680,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,35,26,2202,27850,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,35,26,2202,24725,9
Honda,regular,189.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,34,23,2202,24265,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,27,2202,26380,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,35,26,2202,30845,9
Honda,regular,185.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,34,23,2202,25580,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,27,2202,23005,9
Honda,regular,185.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,34,23,2202,23875,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,35,26,2202,28845,9
Honda,regular,189.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,26,2202,26065,9
Honda,regular,185.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,34,23,2202,26000,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,35,26,2202,25725,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,27,2202,24005,9
Honda,regular,278.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,28,18,2202,31025,9
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,32,21,2202,34225,9
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,32,21,2202,33025,9
Honda,regular,185.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,34,23,2202,22205,9
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,32,21,2202,31025,9
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,27,2202,30670,9
Honda,regular,189.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,26,2202,26215,8
Honda,regular,185.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,32,23,2202,24025,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,34,26,2202,30995,8
Honda,regular,185.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,23,2202,22355,8
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,21,2202,34830,8
Honda,regular,185.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,32,23,2202,26150,8
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,21,2202,32895,8
Honda,regular,189.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,26,2202,25215,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,2202,27530,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,2202,28820,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,2202,24155,8
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,32,21,2202,34375,8
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,21,2202,30895,8
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,32,21,2202,33175,8
Honda,regular,278.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,28,18,2202,31175,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,34,26,2202,27000,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,34,26,2202,28000,8
Honda,regular,189.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,23,2202,24415,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,34,26,2202,28995,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,2202,30820,8
Honda,regular,278.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,32,21,2202,31175,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,34,26,2202,25875,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,2202,26530,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,2202,23155,8
Honda,regular,185.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,23,2202,25730,8
Honda,regular,189.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,23,2202,25415,8
Honda,regular,185.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,34,26,2202,24875,8
Oldsmobile,regular,150.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,30,20,26,2000,29
Oldsmobile,regular,150.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,30,20,26,2000,29
Oldsmobile,regular,150.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,29,19,26,2000,28
Oldsmobile,regular,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,19,26,2000,28
Oldsmobile,regular,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,2000,27
BMW,premium,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,23,3916,61400,11
BMW,premium,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,23,3916,61900,10
BMW,premium,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,23,3916,62100,9
BMW,premium,350.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,22,3916,84300,12
BMW,premium,350.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,22,3916,84300,11
BMW,premium,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,22,3916,84300,10
BMW,premium,480.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,19,17,3916,88900,15
BMW,premium,480.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,19,17,3916,88900,14
Suzuki,regular,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,17049,20
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,28,22,481,16349,20
Suzuki,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,481,15949,20
Suzuki,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,13449,20
Suzuki,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,481,15449,20
Suzuki,regular,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,26,21,481,17349,20
Suzuki,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,15649,20
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,21,481,16849,20
Suzuki,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,15149,20
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,16049,20
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,21,481,16549,20
Suzuki,regular,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,26,21,481,17849,20
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,14349,20
Suzuki,regular,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,17549,20
Suzuki,regular,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,26,21,481,16599,19
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,28,22,481,15499,19
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,15999,19
Suzuki,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,14099,19
Suzuki,regular,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,16099,19
Suzuki,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,481,15299,19
Suzuki,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,481,14599,19
Suzuki,regular,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,16999,19
Suzuki,regular,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Wagon,26,21,481,17099,19
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,14999,19
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,28,22,481,16199,19
Suzuki,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,15099,19
Suzuki,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,481,14299,18
Suzuki,regular,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,16299,18
Suzuki,regular,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,26,21,481,17199,18
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,15299,18
Suzuki,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,22,481,16199,18
Ford,regular,135.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Minivan,22,16,5657,2000,30
Ford,regular,135.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Minivan,22,15,5657,2000,30
Ford,regular,155.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,18,14,5657,2000,30
Ford,regular,135.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,22,15,5657,2000,30
Ford,regular,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Minivan,21,15,5657,2000,29
Ford,regular,155.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,19,13,5657,2000,29
Ford,regular,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,21,15,5657,2000,29
Ford,regular,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Minivan,22,16,5657,2000,29
Ford,regular,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Minivan,21,15,5657,2000,28
Ford,regular,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Minivan,22,15,5657,2000,28
Ford,regular,152.0,6.0,AUTOMATIC,all wheel drive,3.0,Large,Passenger Minivan,17,13,5657,2000,28
Ford,regular,140.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Minivan,22,15,5657,2000,28
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,22395,23
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,21080,23
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,19605,23
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,21080,23
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,17805,23
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,17805,23
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,19855,23
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,22145,23
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,21585,22
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,18085,22
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,21585,22
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,20035,22
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,22935,22
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,22685,22
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,21,26,18085,22
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,30,21,26,20035,22
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,23335,21
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,26,18485,21
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,21985,21
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,31,21,26,20435,21
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,31,21,26,18485,21
Oldsmobile,regular,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,26,20435,21
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,23085,21
Oldsmobile,regular,170.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27,18,26,21985,21
Cadillac,regular,200.0,8.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,20,14,1624,2000,34
Cadillac,regular,200.0,8.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,20,14,1624,2234,33
Cadillac,regular,295.0,8.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,20,13,1624,2358,32
Audi,regular,250.0,6.0,MANUAL,all wheel drive,4.0,Midsize,Wagon,21,14,3105,39950,22
Audi,regular,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,20,15,3105,41000,22
Audi,regular,300.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,19,14,3105,46950,21
Audi,regular,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,20,15,3105,39950,21
Audi,regular,250.0,6.0,MANUAL,all wheel drive,4.0,Midsize,Wagon,21,14,3105,39950,21
Audi,regular,250.0,6.0,MANUAL,all wheel drive,4.0,Midsize,Wagon,21,14,3105,40250,20
Audi,regular,300.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,19,14,3105,47250,20
Audi,regular,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,20,15,3105,40250,20
Audi,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,20,3105,40700,11
Audi,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,20,3105,43300,11
Audi,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,20,3105,49200,11
Audi,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,21,3105,44500,10
Audi,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,21,3105,42400,10
Audi,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,21,3105,49800,10
Audi,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,21,3105,42700,9
Audi,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,28,21,3105,44800,9
BMW,premium,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,117300,10
BMW,premium,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,15,3916,122200,9
BMW,premium,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,15,3916,122500,8
BMW,premium,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,135200,11
BMW,premium,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,3916,132200,11
BMW,premium,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,131300,11
BMW,premium,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,3916,128300,11
BMW,premium,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,3916,132200,10
BMW,premium,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,131300,10
BMW,premium,540.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,135200,10
BMW,premium,540.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,3916,128300,10
BMW,premium,600.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,137000,8
BMW,premium,375.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,19,13,3916,136900,22
Nissan,regular,198.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,35,2009,26650,16
Nissan,regular,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,35,2009,26780,15
Nissan,regular,198.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,33,2009,26800,14
Nissan,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,22560,10
Nissan,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,28150,10
Nissan,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,31950,10
Nissan,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,22300,10
Nissan,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,29830,10
Nissan,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,32350,10
Nissan,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,26450,10
Nissan,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,27,2009,24720,10
Nissan,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,32090,9
Nissan,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,27390,9
Nissan,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22500,9
Nissan,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22900,9
Nissan,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,27,2009,24470,9
Nissan,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,25460,9
Nissan,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,28570,9
Nissan,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,27990,9
Nissan,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,32690,9
Nissan,regular,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,25460,8
Nissan,regular,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22500,8
Nissan,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,32690,8
Nissan,regular,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,22900,8
Nissan,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,22,2009,27990,8
Nissan,regular,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,26,2009,24470,8
Nissan,regular,179.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,27,2009,28570,8
Kia,regular,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,1720,25495,18
Kia,regular,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,1720,25495,17
Kia,regular,264.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,1720,26045,16
Mercedes-Benz,premium,503.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,617,129900,9
Mercedes-Benz,premium,503.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,22,16,617,131200,8
Mercedes-Benz,premium,456.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,22,16,617,111200,8
Nissan,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,37590,11
Nissan,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,52860,11
Nissan,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,42680,11
Nissan,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,45580,11
Nissan,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,42890,11
Nissan,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,49960,11
Nissan,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,50780,10
Nissan,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,53680,10
Nissan,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,43810,10
Nissan,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,46500,10
Nissan,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,49880,10
Nissan,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,43600,10
Nissan,regular,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,13,2009,38510,10
Nissan,regular,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,12,2009,52780,10
Nissan,regular,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,2009,49650,8
Nissan,regular,390.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,2009,57590,8
Nissan,regular,390.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,2009,60490,8
