Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,Popularity,MSRP,Vehicle Age,average_mpg
GMC,regular,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,549,30115,17,17.0
GMC,regular,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,549,31885,17,17.0
GMC,regular,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,549,35615,16,17.0
GMC,regular,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,549,36535,16,18.0
GMC,regular,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,549,30625,16,17.0
GMC,regular,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,549,32760,16,17.0
GMC,regular,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,549,38670,16,17.0
GMC,regular,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,549,33480,16,17.0
Volkswagen,premium,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,873,38325,11,26.0
Volkswagen,premium,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,873,42095,11,26.0
Volkswagen,premium,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,873,35595,11,26.0
Volkswagen,premium,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,873,39545,10,26.0
Volkswagen,premium,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,873,42745,10,26.0
Volkswagen,premium,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,873,36145,10,26.0
Volkswagen,premium,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,873,31995,9,26.0
Suzuki,regular,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,481,22075,15,19.5
Suzuki,regular,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,481,25645,15,17.0
Suzuki,regular,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,481,24775,15,17.5
Suzuki,regular,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,481,28850,15,17.0
Suzuki,regular,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,481,30900,15,17.0
Suzuki,regular,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,481,17520,15,21.0
Suzuki,regular,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,481,25125,15,17.5
Suzuki,regular,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,481,23245,15,17.5
Suzuki,regular,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,481,27825,15,17.0
Suzuki,regular,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,481,18825,15,21.0
Suzuki,regular,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,481,25979,14,16.5
Suzuki,regular,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,481,25279,14,17.5
Suzuki,regular,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,481,28279,14,16.5
Suzuki,regular,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,481,17595,14,21.0
Suzuki,regular,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,481,29150,14,16.5
Suzuki,regular,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,481,22479,14,19.5
Suzuki,regular,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,481,19299,13,21.0
Suzuki,regular,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,481,17899,13,21.0
Suzuki,regular,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,481,28699,13,17.0
Suzuki,regular,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,481,25699,13,17.5
Suzuki,regular,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,481,22799,13,19.5
Suzuki,regular,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,481,29550,13,17.0
Suzuki,regular,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,481,26299,13,16.5
Chevrolet,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,1385,26270,10,24.5
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,26170,10,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,1385,27920,10,24.5
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,28170,10,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,31920,10,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,1385,33670,10,24.5
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,24520,10,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,22120,10,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,1385,29920,10,24.5
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,22600,9,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,1385,31490,9,24.5
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,29740,9,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,1385,26960,9,24.5
Chevrolet,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,1385,28200,9,24.5
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,25210,9,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,26450,9,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,25510,8,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,1385,27260,8,24.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,26750,8,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,23100,8,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,1385,31790,8,24.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,1385,30040,8,27.0
Chevrolet,regular,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,1385,28500,8,24.0
Hyundai,premium,429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,1439,61250,11,19.0
Hyundai,premium,429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,1439,68500,11,19.0
Hyundai,premium,429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,1439,61500,10,19.0
Hyundai,premium,429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,1439,68750,10,19.0
Hyundai,premium,429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,1439,68750,9,19.0
Hyundai,premium,429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,1439,61500,9,19.0
Lexus,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,40580,10,39.5
Lexus,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,41020,9,39.5
Lexus,regular,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,41820,8,39.5
Lexus,premium,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,31505,24,20.5
Lexus,regular,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,31505,23,22.5
Lexus,regular,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,31725,22,22.5
Lexus,regular,225.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,31725,21,22.5
Lexus,regular,225.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,32175,20,22.5
Lexus,regular,218.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,32300,19,22.5
Lexus,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,37700,10,26.0
Lexus,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,40440,10,26.0
Lexus,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,38100,9,26.0
Lexus,regular,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,454,38900,8,25.5
Cadillac,flex-fuel,403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,1624,67350,14,15.5
Cadillac,flex-fuel,403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,1624,69740,14,15.5
Cadillac,flex-fuel,403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,1624,62160,14,15.5
Cadillac,flex-fuel,403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,1624,69640,13,15.5
Cadillac,flex-fuel,403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,1624,63060,13,15.5
Cadillac,flex-fuel,403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,1624,67250,13,15.5
Cadillac,flex-fuel,403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,1624,69640,12,15.5
Cadillac,flex-fuel,403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,1624,63060,12,15.5
Cadillac,flex-fuel,403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,1624,67250,12,15.5
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,2000,25,28.0
Suzuki,regular,95.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,2000,25,29.5
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,481,2000,25,27.5
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,14199,24,26.5
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,481,16499,24,26.5
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,481,15499,24,28.0
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,14999,24,26.5
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,481,16699,24,28.0
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,481,15699,24,28.0
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,481,13699,24,28.0
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,15799,24,26.5
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,13199,24,28.0
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,481,14699,24,28.0
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,15899,24,26.5
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,14199,24,28.0
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,14899,24,28.0
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,481,14699,24,27.5
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,13999,24,28.0
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,481,14499,24,28.0
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,15199,24,26.5
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,13299,23,28.0
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,481,16799,23,26.5
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,481,14799,23,27.5
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,14299,23,26.5
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,481,13799,23,27.5
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,481,14799,23,26.5
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,481,16599,23,26.5
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,481,15299,23,26.5
Suzuki,regular,122.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,481,14299,23,28.0
Suzuki,regular,122.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,481,15799,23,26.5
Volkswagen,premium,201.0,6.0,AUTOMATIC,front wheel drive,3.0,Large,Passenger Minivan,873,27700,24,16.5
Volkswagen,premium,201.0,6.0,AUTOMATIC,front wheel drive,3.0,Large,Passenger Minivan,873,26200,24,16.5
Volkswagen,premium,201.0,6.0,AUTOMATIC,front wheel drive,3.0,Large,Passenger Minivan,873,26200,23,16.5
Volkswagen,premium,201.0,6.0,AUTOMATIC,front wheel drive,3.0,Large,Passenger Minivan,873,27700,23,16.5
Volkswagen,premium,201.0,6.0,AUTOMATIC,front wheel drive,3.0,Large,Passenger Minivan,873,26200,22,16.5
Volkswagen,premium,201.0,6.0,AUTOMATIC,front wheel drive,3.0,Large,Passenger Minivan,873,27700,22,16.5
Lotus,premium,276.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,613,64000,14,22.5
Lotus,premium,276.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,613,65500,14,22.0
Lotus,premium,276.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,613,66800,12,22.0
Lotus,premium,276.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,613,68300,12,22.0
Lotus,premium,276.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,613,68750,11,22.0
Lotus,premium,276.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,613,69980,11,22.0
Infiniti,premium,297.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,31900,17,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,36850,17,19.5
Infiniti,premium,297.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,33300,17,19.5
Infiniti,premium,297.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,35450,17,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,35200,16,19.5
Infiniti,premium,297.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,37400,16,19.5
Infiniti,premium,297.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,36000,16,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,33800,16,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,33800,15,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,37400,15,19.5
Infiniti,premium,297.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,35200,15,19.5
Infiniti,premium,297.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,36000,15,20.5
Hyundai,regular,81.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,1439,2000,31,28.5
Hyundai,regular,81.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,1439,2000,31,28.5
Lotus,premium,240.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,613,65690,16,23.0
Lotus,premium,240.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,613,65690,15,23.0
Lotus,premium,240.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,613,65690,14,23.0
Lotus,premium,257.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,613,70750,14,23.0
Infiniti,premium,297.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,35200,14,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,36600,14,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,37400,14,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,38800,14,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,38100,13,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,37200,13,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,35800,13,20.5
Infiniti,premium,297.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,39500,13,20.5
Infiniti,premium,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,36900,12,21.0
Infiniti,premium,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,38300,12,20.5
Infiniti,premium,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,190,39250,12,21.0
Infiniti,premium,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,190,40650,12,20.5
Mitsubishi,regular,136.0,4.0,MANUAL,four wheel drive,4.0,Compact,4dr Hatchback,436,2000,31,20.0
Mitsubishi,regular,136.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,436,2000,31,21.0
Mitsubishi,regular,113.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,436,2000,31,24.0
Mitsubishi,regular,136.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,436,2000,31,22.0
Mitsubishi,regular,136.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,436,2000,31,22.0
Mitsubishi,regular,136.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,4dr Hatchback,436,2000,30,19.0
Mitsubishi,regular,136.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,436,2000,30,21.0
Chevrolet,flex-fuel,310.0,8.0,AUTOMATIC,all wheel drive,3.0,Midsize,Cargo Van,1385,32760,11,15.0
Chevrolet,regular,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,1385,27710,11,16.5
Chevrolet,flex-fuel,310.0,8.0,AUTOMATIC,all wheel drive,3.0,Midsize,Passenger Van,1385,34525,11,15.0
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,34160,11,14.0
Chevrolet,flex-fuel,310.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,30970,11,15.0
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,1385,36030,11,14.0
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,31865,11,14.0
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,32190,10,14.0
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,34485,10,14.0
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,35915,10,14.0
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,1385,36700,10,14.0
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,1385,36355,10,14.0
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,34015,10,14.0
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,1385,37500,9,13.5
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,32990,9,13.5
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,35285,9,13.5
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,36715,9,13.5
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,1385,34815,9,13.5
Chevrolet,flex-fuel,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,1385,37155,9,13.5
Pontiac,regular,200.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,2dr Hatchback,210,4677,25,22.5
Pontiac,regular,305.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,2dr Hatchback,210,6175,25,19.0
Pontiac,regular,305.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,2dr Hatchback,210,8548,25,19.0
Pontiac,regular,305.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,210,9567,25,19.0
Pontiac,regular,200.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,210,5844,25,22.5
Pontiac,premium,310.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,2dr Hatchback,210,24035,24,19.5
Pontiac,regular,200.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,210,25475,24,22.5
Pontiac,premium,310.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,210,31215,24,19.5
Pontiac,regular,200.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,2dr Hatchback,210,18855,24,22.5
Pontiac,premium,310.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,2dr Hatchback,210,27145,24,19.5
Pontiac,premium,310.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,210,32095,23,19.5
Pontiac,premium,310.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,2dr Hatchback,210,25995,23,19.5
Pontiac,premium,310.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,2dr Hatchback,210,28025,23,19.5
Pontiac,regular,200.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,2dr Hatchback,210,20050,23,23.0
Pontiac,regular,200.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,210,26965,23,22.5
Honda,regular,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2202,15650,10,33.0
Honda,regular,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2202,17560,10,33.0
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,19925,10,35.0
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,20925,10,35.0
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,16450,10,37.0
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,18360,10,35.0
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,21165,9,35.0
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,20165,9,35.0
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,16690,9,37.0
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,18600,9,35.0
Honda,regular,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2202,17800,9,33.0
Honda,regular,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2202,15890,9,33.0
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,20265,8,34.5
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,16790,8,36.5
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,21265,8,34.5
Honda,regular,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2202,17900,8,32.5
Honda,regular,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2202,15990,8,32.5
Honda,regular,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2202,18700,8,34.5
Toyota,regular,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,27705,13,18.5
Toyota,regular,260.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,2031,27295,13,16.5
Toyota,regular,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,26115,13,18.5
Toyota,regular,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,27030,12,18.0
Toyota,regular,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,28620,12,18.5
Toyota,regular,260.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,2031,28210,12,16.5
Toyota,regular,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,29270,11,18.5
Toyota,regular,260.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,27680,11,18.0
Toyota,regular,260.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,2031,28860,11,16.5
Cadillac,regular,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,1624,2000,31,19.0
Cadillac,regular,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,1624,2000,30,19.0
